Parameter,Category,Fraction,Count
params_cnn1d_activation_0,relu,0.3880597014925373,26
params_cnn1d_activation_0,elu,0.26865671641791045,18
params_cnn1d_activation_0,swish,0.16417910447761194,11
params_cnn1d_activation_0,sigmoid,0.13432835820895522,9
params_cnn1d_activation_0,leaky_relu,0.04477611940298507,3
params_cnn1d_activation_1,relu,0.4696969696969697,31
params_cnn1d_activation_1,leaky_relu,0.24242424242424243,16
params_cnn1d_activation_1,swish,0.18181818181818182,12
params_cnn1d_activation_1,elu,0.09090909090909091,6
params_cnn1d_activation_1,sigmoid,0.015151515151515152,1
params_cnn1d_activation_2,tanh,0.5714285714285714,8
params_cnn1d_activation_2,elu,0.14285714285714285,2
params_cnn1d_activation_2,relu,0.14285714285714285,2
params_cnn1d_activation_2,leaky_relu,0.07142857142857142,1
params_cnn1d_activation_2,sigmoid,0.07142857142857142,1
params_cnn1d_activation_3,swish,0.8181818181818182,9
params_cnn1d_activation_3,elu,0.09090909090909091,1
params_cnn1d_activation_3,tanh,0.09090909090909091,1
params_cnn1d_use_batch_norm_1,False,0.9393939393939394,62
params_cnn1d_use_batch_norm_1,True,0.06060606060606061,4
params_cnn1d_use_batch_norm_2,True,0.8571428571428571,12
params_cnn1d_use_batch_norm_2,False,0.14285714285714285,2
params_cnn1d_use_batch_norm_3,False,1.0,11
params_dense_1_activation,leaky_relu,0.5,12
params_dense_1_activation,relu,0.16666666666666666,4
params_dense_1_activation,elu,0.16666666666666666,4
params_dense_1_activation,sigmoid,0.08333333333333333,2
params_dense_1_activation,tanh,0.041666666666666664,1
params_dense_1_activation,swish,0.041666666666666664,1
params_dense_2_activation,swish,0.7272727272727273,16
params_dense_2_activation,leaky_relu,0.09090909090909091,2
params_dense_2_activation,elu,0.09090909090909091,2
params_dense_2_activation,tanh,0.045454545454545456,1
params_dense_2_activation,relu,0.045454545454545456,1
params_dense_3_activation,tanh,0.6666666666666666,2
params_dense_3_activation,sigmoid,0.3333333333333333,1
params_optimizer,AdamW,1.0,67
params_scaler,StandardScaler,0.7910447761194029,53
params_scaler,MinMaxScaler_0_1,0.16417910447761194,11
params_scaler,MinMaxScaler_-1_1,0.04477611940298507,3
